group	fill	colour	x	y	clickSelects
39	#FFFFFF	#D3D3D3	-18.95	3.5	10
39	#FFFFFF	#D3D3D3	-18.5	3.95	10
39	#FFFFFF	#D3D3D3	-18.05	3.5	10
39	#FFFFFF	#D3D3D3	-18.5	3.05	10
39	#FFFFFF	#D3D3D3	-18.95	3.5	10
35	#FFFFFF	#D3D3D3	-18.45	4	10
35	#FFFFFF	#D3D3D3	-18	4.45	10
35	#FFFFFF	#D3D3D3	-17.55	4	10
35	#FFFFFF	#D3D3D3	-18	3.55	10
35	#FFFFFF	#D3D3D3	-18.45	4	10
73	#E67CA5	#484848	-21.45	0	7
73	#E67CA5	#484848	-21	0.45	7
73	#E67CA5	#484848	-20.55	0	7
73	#E67CA5	#484848	-21	-0.45	7
73	#E67CA5	#484848	-21.45	0	7
66	#E67CA5	#484848	-20.95	0.5	7
66	#E67CA5	#484848	-20.5	0.95	7
66	#E67CA5	#484848	-20.05	0.5	7
66	#E67CA5	#484848	-20.5	0.05	7
66	#E67CA5	#484848	-20.95	0.5	7
60	#F4B3C9	#7E7E7E	-20.45	1	35
60	#F4B3C9	#7E7E7E	-20	1.45	35
60	#F4B3C9	#7E7E7E	-19.55	1	35
60	#F4B3C9	#7E7E7E	-20	0.55	35
60	#F4B3C9	#7E7E7E	-20.45	1	35
48	#FFFFFF	#D3D3D3	-19.95	1.5	24
48	#FFFFFF	#D3D3D3	-19.5	1.95	24
48	#FFFFFF	#D3D3D3	-19.05	1.5	24
48	#FFFFFF	#D3D3D3	-19.5	1.05	24
48	#FFFFFF	#D3D3D3	-19.95	1.5	24
43	#FFFFFF	#D3D3D3	-19.45	2	10
43	#FFFFFF	#D3D3D3	-19	2.45	10
43	#FFFFFF	#D3D3D3	-18.55	2	10
43	#FFFFFF	#D3D3D3	-19	1.55	10
43	#FFFFFF	#D3D3D3	-19.45	2	10
38	#FFFFFF	#D3D3D3	-18.95	2.5	10
38	#FFFFFF	#D3D3D3	-18.5	2.95	10
38	#FFFFFF	#D3D3D3	-18.05	2.5	10
38	#FFFFFF	#D3D3D3	-18.5	2.05	10
38	#FFFFFF	#D3D3D3	-18.95	2.5	10
34	#FFFFFF	#D3D3D3	-18.45	3	10
34	#FFFFFF	#D3D3D3	-18	3.45	10
34	#FFFFFF	#D3D3D3	-17.55	3	10
34	#FFFFFF	#D3D3D3	-18	2.55	10
34	#FFFFFF	#D3D3D3	-18.45	3	10
30	#FFFFFF	#D3D3D3	-17.95	3.5	10
30	#FFFFFF	#D3D3D3	-17.5	3.95	10
30	#FFFFFF	#D3D3D3	-17.05	3.5	10
30	#FFFFFF	#D3D3D3	-17.5	3.05	10
30	#FFFFFF	#D3D3D3	-17.95	3.5	10
59	#E67CA5	#484848	-20.45	0	7
59	#E67CA5	#484848	-20	0.45	7
59	#E67CA5	#484848	-19.55	0	7
59	#E67CA5	#484848	-20	-0.45	7
59	#E67CA5	#484848	-20.45	0	7
47	#F4B3C9	#7E7E7E	-19.95	0.5	35
47	#F4B3C9	#7E7E7E	-19.5	0.95	35
47	#F4B3C9	#7E7E7E	-19.05	0.5	35
47	#F4B3C9	#7E7E7E	-19.5	0.05	35
47	#F4B3C9	#7E7E7E	-19.95	0.5	35
42	#FFFFFF	#D3D3D3	-19.45	1	24
42	#FFFFFF	#D3D3D3	-19	1.45	24
42	#FFFFFF	#D3D3D3	-18.55	1	24
42	#FFFFFF	#D3D3D3	-19	0.55	24
42	#FFFFFF	#D3D3D3	-19.45	1	24
37	#FFFFFF	#D3D3D3	-18.95	1.5	10
37	#FFFFFF	#D3D3D3	-18.5	1.95	10
37	#FFFFFF	#D3D3D3	-18.05	1.5	10
37	#FFFFFF	#D3D3D3	-18.5	1.05	10
37	#FFFFFF	#D3D3D3	-18.95	1.5	10
33	#FFFFFF	#D3D3D3	-18.45	2	10
33	#FFFFFF	#D3D3D3	-18	2.45	10
33	#FFFFFF	#D3D3D3	-17.55	2	10
33	#FFFFFF	#D3D3D3	-18	1.55	10
33	#FFFFFF	#D3D3D3	-18.45	2	10
29	#FFFFFF	#D3D3D3	-17.95	2.5	10
29	#FFFFFF	#D3D3D3	-17.5	2.95	10
29	#FFFFFF	#D3D3D3	-17.05	2.5	10
29	#FFFFFF	#D3D3D3	-17.5	2.05	10
29	#FFFFFF	#D3D3D3	-17.95	2.5	10
26	#FFFFFF	#D3D3D3	-17.45	3	10
26	#FFFFFF	#D3D3D3	-17	3.45	10
26	#FFFFFF	#D3D3D3	-16.55	3	10
26	#FFFFFF	#D3D3D3	-17	2.55	10
26	#FFFFFF	#D3D3D3	-17.45	3	10
41	#FFFFFF	#D3D3D3	-19.45	0	3
41	#FFFFFF	#D3D3D3	-19	0.45	3
41	#FFFFFF	#D3D3D3	-18.55	0	3
41	#FFFFFF	#D3D3D3	-19	-0.45	3
41	#FFFFFF	#D3D3D3	-19.45	0	3
36	#FFFFFF	#D3D3D3	-18.95	0.5	3
36	#FFFFFF	#D3D3D3	-18.5	0.95	3
36	#FFFFFF	#D3D3D3	-18.05	0.5	3
36	#FFFFFF	#D3D3D3	-18.5	0.05	3
36	#FFFFFF	#D3D3D3	-18.95	0.5	3
32	#FFFFFF	#D3D3D3	-18.45	1	31
32	#FFFFFF	#D3D3D3	-18	1.45	31
32	#FFFFFF	#D3D3D3	-17.55	1	31
32	#FFFFFF	#D3D3D3	-18	0.55	31
32	#FFFFFF	#D3D3D3	-18.45	1	31
28	#FFFFFF	#D3D3D3	-17.95	1.5	31
28	#FFFFFF	#D3D3D3	-17.5	1.95	31
28	#FFFFFF	#D3D3D3	-17.05	1.5	31
28	#FFFFFF	#D3D3D3	-17.5	1.05	31
28	#FFFFFF	#D3D3D3	-17.95	1.5	31
25	#FFFFFF	#D3D3D3	-17.45	2	31
25	#FFFFFF	#D3D3D3	-17	2.45	31
25	#FFFFFF	#D3D3D3	-16.55	2	31
25	#FFFFFF	#D3D3D3	-17	1.55	31
25	#FFFFFF	#D3D3D3	-17.45	2	31
22	#FFFFFF	#D3D3D3	-16.95	2.5	10
22	#FFFFFF	#D3D3D3	-16.5	2.95	10
22	#FFFFFF	#D3D3D3	-16.05	2.5	10
22	#FFFFFF	#D3D3D3	-16.5	2.05	10
22	#FFFFFF	#D3D3D3	-16.95	2.5	10
31	#FFFFFF	#D3D3D3	-18.45	0	3
31	#FFFFFF	#D3D3D3	-18	0.45	3
31	#FFFFFF	#D3D3D3	-17.55	0	3
31	#FFFFFF	#D3D3D3	-18	-0.45	3
31	#FFFFFF	#D3D3D3	-18.45	0	3
27	#FFFFFF	#D3D3D3	-17.95	0.5	3
27	#FFFFFF	#D3D3D3	-17.5	0.95	3
27	#FFFFFF	#D3D3D3	-17.05	0.5	3
27	#FFFFFF	#D3D3D3	-17.5	0.05	3
27	#FFFFFF	#D3D3D3	-17.95	0.5	3
24	#FFFFFF	#D3D3D3	-17.45	1	3
24	#FFFFFF	#D3D3D3	-17	1.45	3
24	#FFFFFF	#D3D3D3	-16.55	1	3
24	#FFFFFF	#D3D3D3	-17	0.55	3
24	#FFFFFF	#D3D3D3	-17.45	1	3
21	#FFFFFF	#D3D3D3	-16.95	1.5	31
21	#FFFFFF	#D3D3D3	-16.5	1.95	31
21	#FFFFFF	#D3D3D3	-16.05	1.5	31
21	#FFFFFF	#D3D3D3	-16.5	1.05	31
21	#FFFFFF	#D3D3D3	-16.95	1.5	31
19	#FFFFFF	#D3D3D3	-16.45	2	10
19	#FFFFFF	#D3D3D3	-16	2.45	10
19	#FFFFFF	#D3D3D3	-15.55	2	10
19	#FFFFFF	#D3D3D3	-16	1.55	10
19	#FFFFFF	#D3D3D3	-16.45	2	10
23	#FFFFFF	#D3D3D3	-17.45	0	3
23	#FFFFFF	#D3D3D3	-17	0.45	3
23	#FFFFFF	#D3D3D3	-16.55	0	3
23	#FFFFFF	#D3D3D3	-17	-0.45	3
23	#FFFFFF	#D3D3D3	-17.45	0	3
20	#FFFFFF	#D3D3D3	-16.95	0.5	3
20	#FFFFFF	#D3D3D3	-16.5	0.95	3
20	#FFFFFF	#D3D3D3	-16.05	0.5	3
20	#FFFFFF	#D3D3D3	-16.5	0.05	3
20	#FFFFFF	#D3D3D3	-16.95	0.5	3
18	#FFFFFF	#D3D3D3	-16.45	1	31
18	#FFFFFF	#D3D3D3	-16	1.45	31
18	#FFFFFF	#D3D3D3	-15.55	1	31
18	#FFFFFF	#D3D3D3	-16	0.55	31
18	#FFFFFF	#D3D3D3	-16.45	1	31
16	#FFFFFF	#D3D3D3	-15.95	1.5	10
16	#FFFFFF	#D3D3D3	-15.5	1.95	10
16	#FFFFFF	#D3D3D3	-15.05	1.5	10
16	#FFFFFF	#D3D3D3	-15.5	1.05	10
16	#FFFFFF	#D3D3D3	-15.95	1.5	10
17	#FFFFFF	#D3D3D3	-16.45	0	3
17	#FFFFFF	#D3D3D3	-16	0.45	3
17	#FFFFFF	#D3D3D3	-15.55	0	3
17	#FFFFFF	#D3D3D3	-16	-0.45	3
17	#FFFFFF	#D3D3D3	-16.45	0	3
15	#FFFFFF	#D3D3D3	-15.95	0.5	3
15	#FFFFFF	#D3D3D3	-15.5	0.95	3
15	#FFFFFF	#D3D3D3	-15.05	0.5	3
15	#FFFFFF	#D3D3D3	-15.5	0.05	3
15	#FFFFFF	#D3D3D3	-15.95	0.5	3
14	#FFFFFF	#D3D3D3	-15.45	1	3
14	#FFFFFF	#D3D3D3	-15	1.45	3
14	#FFFFFF	#D3D3D3	-14.55	1	3
14	#FFFFFF	#D3D3D3	-15	0.55	3
14	#FFFFFF	#D3D3D3	-15.45	1	3
13	#FFFFFF	#D3D3D3	-15.45	0	3
13	#FFFFFF	#D3D3D3	-15	0.45	3
13	#FFFFFF	#D3D3D3	-14.55	0	3
13	#FFFFFF	#D3D3D3	-15	-0.45	3
13	#FFFFFF	#D3D3D3	-15.45	0	3
12	#FFFFFF	#D3D3D3	-14.95	0.5	3
12	#FFFFFF	#D3D3D3	-14.5	0.95	3
12	#FFFFFF	#D3D3D3	-14.05	0.5	3
12	#FFFFFF	#D3D3D3	-14.5	0.05	3
12	#FFFFFF	#D3D3D3	-14.95	0.5	3
11	#FFFFFF	#D3D3D3	-14.45	0	3
11	#FFFFFF	#D3D3D3	-14	0.45	3
11	#FFFFFF	#D3D3D3	-13.55	0	3
11	#FFFFFF	#D3D3D3	-14	-0.45	3
11	#FFFFFF	#D3D3D3	-14.45	0	3
